frame,x,y,z,hand
0,0.305537611246109,0.29931527376174927,1.0790867577270546e-07,Left
0,0.3161034882068634,0.2746037542819977,0.0008610327495262027,Left
0,0.3165564239025116,0.2479456514120102,0.0013515070313587785,Left
0,0.3157651126384735,0.22972999513149261,0.00020392792066559196,Left
0,0.3158975839614868,0.21243992447853088,-0.0011800957145169377,Left
0,0.30026641488075256,0.23365725576877594,0.007257866207510233,Left
0,0.29845795035362244,0.21376502513885498,0.003938708920031786,Left
0,0.30184808373451233,0.1999099999666214,-0.0004959878860972822,Left
0,0.3063434064388275,0.1902715414762497,-0.004058221820741892,Left
0,0.29483863711357117,0.23936839401721954,0.003073731204494834,Left
0,0.29220008850097656,0.2177826166152954,-0.0009210719726979733,Left
0,0.2973603904247284,0.2043471485376358,-0.00622552027925849,Left
0,0.3038710057735443,0.196642205119133,-0.010445652529597282,Left
0,0.29033252596855164,0.24823260307312012,-0.0022186576388776302,Left
0,0.2897425889968872,0.22634808719158173,-0.008605041541159153,Left
0,0.29694604873657227,0.21796807646751404,-0.013829825446009636,Left
0,0.3036850392818451,0.21442121267318726,-0.01725074090063572,Left
0,0.28715384006500244,0.2585847079753876,-0.007499289698898792,Left
0,0.2909781038761139,0.24139465391635895,-0.014687332324683666,Left
0,0.29805928468704224,0.23680409789085388,-0.01899576000869274,Left
0,0.30423682928085327,0.2347806990146637,-0.021904364228248596,Left
0,0.5460287928581238,0.3069550693035126,-6.219364223625234e-08,Right
0,0.5342325568199158,0.28184235095977783,0.00322123896330595,Right
0,0.5317770838737488,0.25808024406433105,0.0040559228509664536,Right
0,0.5307804942131042,0.24071137607097626,0.002632507588714361,Right
0,0.5305697917938232,0.2239268720149994,0.0007027080282568932,Right
0,0.5471910238265991,0.24494867026805878,0.008594542741775513,Right
0,0.5474221706390381,0.2216493785381317,0.0025918856263160706,Right
0,0.5407179594039917,0.21067483723163605,-0.004816356115043163,Right
0,0.532748281955719,0.20755425095558167,-0.010018355213105679,Right
0,0.5525557398796082,0.2488747537136078,0.002161935204640031,Right
0,0.5538216233253479,0.22241905331611633,-0.005454412195831537,Right
0,0.5466475486755371,0.21094077825546265,-0.015010344795882702,Right
0,0.5384536385536194,0.20816859602928162,-0.021376486867666245,Right
0,0.5570486187934875,0.25541064143180847,-0.005121567752212286,Right
0,0.5582532286643982,0.22950659692287445,-0.012946400791406631,Right
0,0.5511863827705383,0.21778012812137604,-0.021226253360509872,Right
0,0.5438048839569092,0.21480153501033783,-0.026289544999599457,Right
0,0.561290979385376,0.263859361410141,-0.012113154865801334,Right
0,0.5602408051490784,0.2438616007566452,-0.019788222387433052,Right
0,0.554202675819397,0.2345111072063446,-0.025565102696418762,Right
0,0.548051655292511,0.23045481741428375,-0.02943526580929756,Right
1,0.3027988374233246,0.3164023756980896,1.2616007438737142e-07,Left
1,0.3144564628601074,0.2876129150390625,-0.0013042317004874349,Left
1,0.31466445326805115,0.2602328956127167,-0.0006750538013875484,Left
1,0.3136778473854065,0.24093815684318542,-0.0009298617951571941,Left
1,0.3140367865562439,0.22342368960380554,-0.0014313090359792113,Left
1,0.297195702791214,0.25269776582717896,0.007208772469311953,Left
1,0.2965184450149536,0.2291344702243805,0.004789510276168585,Left
1,0.30188363790512085,0.2147950679063797,0.00029129788163118064,Left
1,0.3075040578842163,0.2053314596414566,-0.0030408843886107206,Left
1,0.2918063700199127,0.2568124532699585,0.005512901581823826,Left
1,0.29096609354019165,0.23047320544719696,0.003029262414202094,Left
1,0.2965478301048279,0.21563132107257843,-0.0023226707708090544,Left
1,0.30315297842025757,0.20749902725219727,-0.006392074283212423,Left
1,0.28752976655960083,0.2625345289707184,0.002690565539523959,Left
1,0.28791743516921997,0.2366955727338791,-0.00033894836087711155,Left
1,0.29383066296577454,0.22254714369773865,-0.0045551154762506485,Left
1,0.2999344766139984,0.2147519439458847,-0.007547165732830763,Left
1,0.2842482030391693,0.2695709764957428,-0.00047038515913300216,Left
1,0.28613269329071045,0.2470168173313141,-0.0036836620420217514,Left
1,0.29080870747566223,0.23397496342658997,-0.006272928789258003,Left
1,0.2955760955810547,0.22504130005836487,-0.008195063099265099,Left
1,0.5537722110748291,0.32374316453933716,-9.393671263069336e-08,Right
1,0.5407997369766235,0.29530924558639526,0.002902196953073144,Right
1,0.5379037857055664,0.2703601121902466,0.0032419213093817234,Right
1,0.5370181798934937,0.251423716545105,0.0006129039684310555,Right
1,0.5369646549224854,0.232049360871315,-0.002530343597754836,Right
1,0.5558204054832458,0.2589358389377594,0.012721387669444084,Right
1,0.5544017553329468,0.23613838851451874,0.006408719811588526,Right
1,0.5474253296852112,0.2247733473777771,-0.0022914838045835495,Right
1,0.5392041206359863,0.22005140781402588,-0.008506279438734055,Right
1,0.5612360835075378,0.26165974140167236,0.0057046920992434025,Right
1,0.5607950687408447,0.23484618961811066,-0.002768527250736952,Right
1,0.5522250533103943,0.22315433621406555,-0.014062882401049137,Right
1,0.5427592396736145,0.21947462856769562,-0.021436471492052078,Right
1,0.5660578012466431,0.2659018039703369,-0.0025865330826491117,Right
1,0.5663236379623413,0.239768847823143,-0.010399291291832924,Right
1,0.5578826665878296,0.22614477574825287,-0.01890355348587036,Right
1,0.5492034554481506,0.22243544459342957,-0.02389312908053398,Right
1,0.5706222653388977,0.27219119668006897,-0.010934848338365555,Right
1,0.5701472163200378,0.24842685461044312,-0.017408333718776703,Right
1,0.5640036463737488,0.23438125848770142,-0.02260350063443184,Right
1,0.5574720501899719,0.22694271802902222,-0.02616015262901783,Right
2,0.30179619789123535,0.33351248502731323,1.2608637689481839e-07,Left
2,0.31394925713539124,0.3007369637489319,0.0017286163056269288,Left
2,0.3135828673839569,0.27229759097099304,0.005485397297888994,Left
2,0.311892032623291,0.25381964445114136,0.007348536513745785,Left
2,0.30952349305152893,0.23608751595020294,0.008956748992204666,Left
2,0.29753562808036804,0.2642255425453186,0.02133866585791111,Left
2,0.29636499285697937,0.24271191656589508,0.02436639368534088,Left
2,0.3004906475543976,0.22932115197181702,0.021369673311710358,Left
2,0.30464211106300354,0.22176751494407654,0.018354596570134163,Left
2,0.29216521978378296,0.2693663239479065,0.018937619403004646,Left
2,0.2904963493347168,0.24513337016105652,0.020706620067358017,Left
2,0.2951523959636688,0.2320934683084488,0.013685944490134716,Left
2,0.3009134829044342,0.2271067500114441,0.008009260520339012,Left
2,0.28689512610435486,0.27422457933425903,0.01516612060368061,Left
2,0.2864378094673157,0.24997946619987488,0.015803540125489235,Left
2,0.29202666878700256,0.2388475388288498,0.00953689869493246,Left
2,0.2980150282382965,0.2355436235666275,0.004663204774260521,Left
2,0.28264564275741577,0.2806760370731354,0.01110125333070755,Left
2,0.284068763256073,0.25831830501556396,0.010723951272666454,Left
2,0.28800439834594727,0.24731923639774323,0.007359230890870094,Left
2,0.29206860065460205,0.24103374779224396,0.004306179005652666,Left
2,0.5617061853408813,0.3366386294364929,-8.4909181907733e-08,Right
2,0.5493525266647339,0.30876147747039795,0.0006137618329375982,Right
2,0.5462580919265747,0.2830769419670105,0.0011889375746250153,Right
2,0.5454913973808289,0.2631911337375641,-0.0004403751518111676,Right
2,0.5458683371543884,0.24368253350257874,-0.0022985220421105623,Right
2,0.5618572235107422,0.2713933289051056,0.011782338842749596,Right
2,0.5583829879760742,0.24915620684623718,0.006790334824472666,Right
2,0.5524899959564209,0.2371843010187149,-0.0003436623082961887,Right
2,0.5463333129882812,0.23004494607448578,-0.005538483150303364,Right
2,0.5676794648170471,0.27249330282211304,0.007005311548709869,Right
2,0.5651701092720032,0.24710765480995178,-5.978539047646336e-05,Right
2,0.5569809675216675,0.23649592697620392,-0.009535456076264381,Right
2,0.5485990643501282,0.23163756728172302,-0.0156930573284626,Right
2,0.572455108165741,0.2755464017391205,0.0007564557599835098,Right
2,0.5704054236412048,0.25080808997154236,-0.006667031906545162,Right
2,0.5616794228553772,0.24018102884292603,-0.01418060902506113,Right
2,0.5536280870437622,0.23686718940734863,-0.018345247954130173,Right
2,0.5768394470214844,0.2805105745792389,-0.005670210812240839,Right
2,0.5748043060302734,0.25792962312698364,-0.01185605674982071,Right
2,0.5690057277679443,0.24562931060791016,-0.016684602946043015,Right
2,0.5633500218391418,0.23824551701545715,-0.019907619804143906,Right
5,0.37044230103492737,0.4531627595424652,-8.302669129989226e-08,Right
5,0.36108413338661194,0.42920196056365967,0.0005900893593207002,Right
5,0.3486773669719696,0.41238391399383545,-0.0027752150781452656,Right
5,0.33724069595336914,0.41011843085289,-0.007086900062859058,Right
5,0.3280908465385437,0.417231947183609,-0.011548920534551144,Right
5,0.35079580545425415,0.385739803314209,-0.004858293570578098,Right
5,0.3296549916267395,0.37660306692123413,-0.010654465295374393,Right
5,0.32612478733062744,0.3910291790962219,-0.014093375764787197,Right
5,0.32996776700019836,0.3997272551059723,-0.015919890254735947,Right
5,0.35155683755874634,0.3973920941352844,-0.00823995377868414,Right
5,0.3284437358379364,0.39457517862319946,-0.013047569431364536,Right
5,0.3266996741294861,0.4065784513950348,-0.014042890630662441,Right
5,0.3328481614589691,0.41149163246154785,-0.01465422473847866,Right
5,0.3512737452983856,0.4124910831451416,-0.011687965132296085,Right
5,0.32953375577926636,0.41086530685424805,-0.01570027694106102,Right
5,0.3290282189846039,0.42055147886276245,-0.014006303623318672,Right
5,0.33504676818847656,0.42325595021247864,-0.012614138424396515,Right
5,0.35023874044418335,0.42924559116363525,-0.014977715909481049,Right
5,0.33238908648490906,0.42920756340026855,-0.017621444538235664,Right
5,0.3317854106426239,0.43458130955696106,-0.015489703975617886,Right
5,0.33659982681274414,0.43568381667137146,-0.01343812420964241,Right
5,0.5742506980895996,0.4285154342651367,-2.031262624768715e-07,Right
5,0.5689032673835754,0.3975961208343506,-0.0013661670964211226,Right
5,0.5699679255485535,0.3697340190410614,-0.0032413394656032324,Right
5,0.5728562474250793,0.3509221374988556,-0.006140966434031725,Right
5,0.5755953788757324,0.3396737277507782,-0.008560197427868843,Right
5,0.5889895558357239,0.35141924023628235,-0.0006791093037463725,Right
5,0.5861766338348389,0.3346753418445587,-0.007826853543519974,Right
5,0.5767373442649841,0.34422561526298523,-0.013124953024089336,Right
5,0.5720441937446594,0.35516759753227234,-0.015969643369317055,Right
5,0.594944953918457,0.3626708388328552,-0.0035210985224694014,Right
5,0.589402437210083,0.3488141596317291,-0.00948027241975069,Right
5,0.5781937837600708,0.358072429895401,-0.011890942230820656,Right
5,0.5728746652603149,0.3690217137336731,-0.012836995534598827,Right
5,0.5983981490135193,0.3782217800617218,-0.007249834947288036,Right
5,0.5918905138969421,0.36669260263442993,-0.012627778574824333,Right
5,0.5810927748680115,0.3731597065925598,-0.012151848524808884,Right
5,0.5754340291023254,0.38283002376556396,-0.010950874537229538,Right
5,0.5994513630867004,0.39633840322494507,-0.011314752511680126,Right
5,0.5930657982826233,0.38580796122550964,-0.01458388939499855,Right
5,0.5839731097221375,0.3865494430065155,-0.013546416535973549,Right
5,0.5783819556236267,0.39112186431884766,-0.012043147347867489,Right
6,0.3796793818473816,0.45949140191078186,-1.3756655903307546e-07,Right
6,0.372992604970932,0.4297627806663513,0.002621184103190899,Right
6,0.3646778464317322,0.408286452293396,0.0007802402833476663,Right
6,0.35708263516426086,0.40162113308906555,-0.002309993142262101,Right
6,0.3513774275779724,0.4061880111694336,-0.006035474129021168,Right
6,0.36335641145706177,0.39164528250694275,-0.004284099210053682,Right
6,0.34331661462783813,0.39197149872779846,-0.008616790175437927,Right
6,0.3425879180431366,0.4031185805797577,-0.010955416597425938,Right
6,0.3466089069843292,0.40899962186813354,-0.012441780418157578,Right
6,0.3649017810821533,0.4071190655231476,-0.008659135550260544,Right
6,0.3422766625881195,0.4124395549297333,-0.012874859385192394,Right
6,0.34521839022636414,0.4210192561149597,-0.013441984541714191,Right
6,0.35315170884132385,0.42406347393989563,-0.013998526148498058,Right
6,0.36578455567359924,0.4250844419002533,-0.012723672203719616,Right
6,0.34432709217071533,0.430101215839386,-0.01641327515244484,Right
6,0.34833890199661255,0.4364091455936432,-0.01448106113821268,Right
6,0.3559035658836365,0.4372234046459198,-0.013090669177472591,Right
6,0.3664345145225525,0.44338515400886536,-0.016507893800735474,Right
6,0.34952980279922485,0.44686129689216614,-0.018985191360116005,Right
6,0.35214942693710327,0.45039987564086914,-0.016652708873152733,Right
6,0.3582001030445099,0.4507479965686798,-0.014672685414552689,Right
6,0.5751655101776123,0.4481413662433624,-2.0618814744466363e-07,Right
6,0.5699687600135803,0.41841715574264526,-0.0018033726373687387,Right
6,0.5698913931846619,0.3925431966781616,-0.003987090662121773,Right
6,0.5716253519058228,0.37389183044433594,-0.007117999717593193,Right
6,0.5733904838562012,0.36305880546569824,-0.00980633869767189,Right
6,0.5904008746147156,0.37462612986564636,-0.00013051548739895225,Right
6,0.585558295249939,0.35975182056427,-0.006885151844471693,Right
6,0.5759159326553345,0.3685997724533081,-0.011965020559728146,Right
6,0.5704671740531921,0.378944993019104,-0.014557592570781708,Right
6,0.5966107249259949,0.3858499526977539,-0.002325695939362049,Right
6,0.5874444842338562,0.3737421929836273,-0.008327795192599297,Right
6,0.5764633417129517,0.3838732838630676,-0.01082057598978281,Right
6,0.5704967975616455,0.3946654498577118,-0.01140648778527975,Right
6,0.599789559841156,0.40070536732673645,-0.005388799123466015,Right
6,0.5900525450706482,0.3907907009124756,-0.011048578657209873,Right
6,0.5794127583503723,0.39848166704177856,-0.010754344053566456,Right
6,0.5726829171180725,0.4077121615409851,-0.00918600708246231,Right
6,0.6002891659736633,0.4178171157836914,-0.00875493511557579,Right
6,0.5912749767303467,0.41051167249679565,-0.012201119214296341,Right
6,0.5826771855354309,0.4123917818069458,-0.01135180052369833,Right
6,0.5768061876296997,0.41652166843414307,-0.009610114619135857,Right
7,0.3812616765499115,0.4737076759338379,-3.0707276721386734e-08,Left
7,0.3828795254230499,0.4469354748725891,-0.0019287255126982927,Left
7,0.3810766637325287,0.42399418354034424,-0.0043029491789639,Left
7,0.37857750058174133,0.41010582447052,-0.007339040748775005,Left
7,0.3789942264556885,0.4050501883029938,-0.010384844616055489,Left
7,0.3625693917274475,0.4117221534252167,-0.004123069811612368,Left
7,0.370124489068985,0.4070660173892975,-0.010596615262329578,Left
7,0.37978723645210266,0.41198593378067017,-0.015448637306690216,Left
7,0.386605441570282,0.4177188575267792,-0.018247397616505623,Left
7,0.3588259816169739,0.43030697107315063,-0.006572737358510494,Left
7,0.36866191029548645,0.42691630125045776,-0.011977135203778744,Left
7,0.3803805708885193,0.42926234006881714,-0.014350616373121738,Left
7,0.3888571262359619,0.43120068311691284,-0.015741098672151566,Left
7,0.358442097902298,0.4506961703300476,-0.009462052956223488,Left
7,0.3687531352043152,0.4475034475326538,-0.015310117043554783,Left
7,0.3798470199108124,0.44756707549095154,-0.015678465366363525,Left
7,0.3877119719982147,0.44747471809387207,-0.015086047351360321,Left
7,0.3608054220676422,0.4706970453262329,-0.01256468240171671,Left
7,0.37062910199165344,0.468548983335495,-0.01581389270722866,Left
7,0.37873774766921997,0.4658854603767395,-0.014760827645659447,Left
7,0.38454365730285645,0.4635189175605774,-0.013421042822301388,Left
7,0.5704368352890015,0.4652146100997925,-2.2837996027647023e-07,Right
7,0.5663891434669495,0.4416748583316803,-0.0031568121630698442,Right
7,0.5668753981590271,0.4186886250972748,-0.005931307096034288,Right
7,0.5687137842178345,0.4029558002948761,-0.009113207459449768,Right
7,0.5713996291160583,0.3909142315387726,-0.01191391609609127,Right
7,0.5890799164772034,0.40153542160987854,-0.003941402304917574,Right
7,0.5822048783302307,0.3894154727458954,-0.010596509091556072,Right
7,0.5719237327575684,0.3971136510372162,-0.015392397530376911,Right
7,0.56482994556427,0.40627196431159973,-0.017734576016664505,Right
7,0.5946403741836548,0.4143761098384857,-0.005613852757960558,Right
7,0.5839079022407532,0.40524372458457947,-0.011361418291926384,Right
7,0.5711215138435364,0.41363298892974854,-0.013957487419247627,Right
7,0.5630698204040527,0.42261040210723877,-0.014716890640556812,Right
7,0.5966107845306396,0.43116098642349243,-0.00788841862231493,Right
7,0.5860117077827454,0.42498978972435,-0.013812198303639889,Right
7,0.5734747648239136,0.43014857172966003,-0.014051270671188831,Right
7,0.5651694536209106,0.43611177802085876,-0.012843110598623753,Right
7,0.5955288410186768,0.4494870603084564,-0.010431688278913498,Right
7,0.5871546864509583,0.4457663297653198,-0.014656174927949905,Right
7,0.5780239701271057,0.44566911458969116,-0.013943967409431934,Right
7,0.5712929368019104,0.447476863861084,-0.012143433094024658,Right
8,0.3712238371372223,0.4608421325683594,3.2814024830685184e-09,Left
8,0.3753258287906647,0.4394989609718323,-0.0033257422037422657,Left
8,0.38108518719673157,0.4270017147064209,-0.007548547815531492,Left
8,0.387259304523468,0.4239456057548523,-0.012505406513810158,Left
8,0.393026202917099,0.4274672567844391,-0.018340516835451126,Left
8,0.3687209486961365,0.4299074113368988,-0.008584307506680489,Left
8,0.37863409519195557,0.4305074214935303,-0.015605650842189789,Left
8,0.38791441917419434,0.4359308183193207,-0.021036675199866295,Left
8,0.3952690660953522,0.4396136403083801,-0.024079862982034683,Left
8,0.3662368059158325,0.450858473777771,-0.010761717334389687,Left
8,0.3784215748310089,0.45294472575187683,-0.016665063798427582,Left
8,0.38923779129981995,0.45448988676071167,-0.01944650150835514,Left
8,0.3976821005344391,0.4552910625934601,-0.021171659231185913,Left
8,0.3656674027442932,0.47104644775390625,-0.01314505934715271,Left
8,0.37768176198005676,0.4739643931388855,-0.01900303363800049,Left
8,0.38834482431411743,0.4729447364807129,-0.019469501450657845,Left
8,0.39629286527633667,0.47195881605148315,-0.01900116167962551,Left
8,0.36669468879699707,0.4880368709564209,-0.015864616259932518,Left
8,0.3778705298900604,0.4929596185684204,-0.0189395472407341,Left
8,0.3858605921268463,0.49086469411849976,-0.01739460602402687,Left
8,0.3920436501502991,0.48932793736457825,-0.01586667075753212,Left
8,0.5722151398658752,0.4778061509132385,-1.828811946325004e-07,Right
8,0.5679942965507507,0.45606255531311035,-0.004538470413535833,Right
8,0.5665035843849182,0.43710121512413025,-0.008588343858718872,Right
8,0.5656269788742065,0.42247727513313293,-0.01267239823937416,Right
8,0.5655186176300049,0.4112071990966797,-0.01648358441889286,Right
8,0.5866886973381042,0.41835758090019226,-0.006291673984378576,Right
8,0.5760855674743652,0.41035550832748413,-0.013483213260769844,Right
8,0.5663719773292542,0.4170493185520172,-0.018944934010505676,Right
8,0.559315025806427,0.425276517868042,-0.02175062708556652,Right
8,0.5918514728546143,0.43140527606010437,-0.007472002413123846,Right
8,0.5788944959640503,0.4265509247779846,-0.01370850671082735,Right
8,0.5670128464698792,0.4346441328525543,-0.01649950072169304,Right
8,0.5591583251953125,0.44322869181632996,-0.017386866733431816,Right
8,0.5934462547302246,0.4487052857875824,-0.009272046387195587,Right
8,0.5813506245613098,0.4468325078487396,-0.015361004509031773,Right
