frame,x,y,z,hand
0,0.31604018807411194,0.8512349724769592,2.6570680233817257e-07,Right
0,0.2776466906070709,0.8658368587493896,-0.00666280509904027,Right
0,0.24669994413852692,0.8855594992637634,-0.014126136898994446,Right
0,0.22165462374687195,0.9087428450584412,-0.020220551639795303,Right
0,0.20138591527938843,0.9257311820983887,-0.026635007932782173,Right
0,0.2613292634487152,0.9364365935325623,-0.01851528324186802,Right
0,0.2425861358642578,0.994059681892395,-0.028552185744047165,Right
0,0.23090696334838867,1.0303362607955933,-0.03481044992804527,Right
0,0.22204235196113586,1.0562851428985596,-0.03805769607424736,Right
0,0.28044137358665466,0.9573250412940979,-0.018286338075995445,Right
0,0.2621288001537323,1.0148990154266357,-0.02659241110086441,Right
0,0.25013238191604614,1.048614263534546,-0.030571116134524345,Right
0,0.2404141128063202,1.0716863870620728,-0.03323747217655182,Right
0,0.2973141074180603,0.9725310802459717,-0.01778941974043846,Right
0,0.28256893157958984,1.025469422340393,-0.024107223376631737,Right
0,0.2719134986400604,1.0606714487075806,-0.025040237233042717,Right
0,0.2632700502872467,1.0851402282714844,-0.025372430682182312,Right
0,0.31063157320022583,0.979779064655304,-0.017544807866215706,Right
0,0.2991958558559418,1.025740146636963,-0.021791821345686913,Right
0,0.2905435860157013,1.0537875890731812,-0.02112165093421936,Right
0,0.28312715888023376,1.0766527652740479,-0.019793640822172165,Right
1,0.30295330286026,0.8767067193984985,2.7174363026460924e-07,Right
1,0.2666170597076416,0.8747203350067139,-0.01647672802209854,Right
1,0.2402072250843048,0.8852616548538208,-0.030651528388261795,Right
1,0.21799001097679138,0.9052061438560486,-0.03979423642158508,Right
1,0.19678156077861786,0.922397255897522,-0.048985857516527176,Right
1,0.25282546877861023,0.9410873651504517,-0.046892065554857254,Right
1,0.23472096025943756,0.99564528465271,-0.05889052897691727,Right
1,0.22520047426223755,1.0307339429855347,-0.06192062422633171,Right
1,0.22034893929958344,1.054303526878357,-0.06215925142168999,Right
1,0.272400438785553,0.9605048298835754,-0.040025025606155396,Right
1,0.2562144100666046,1.0141689777374268,-0.05419311299920082,Right
1,0.24738222360610962,1.0504357814788818,-0.05614541098475456,Right
1,0.2431594729423523,1.0737179517745972,-0.05665574222803116,Right
1,0.28996506333351135,0.9731426239013672,-0.031626176089048386,Right
1,0.2774304151535034,1.019924283027649,-0.04249180108308792,Right
1,0.2692360281944275,1.0528064966201782,-0.04275134950876236,Right
1,0.2638431191444397,1.075927495956421,-0.04210016503930092,Right
1,0.303429514169693,0.9815676212310791,-0.023274561390280724,Right
1,0.29503461718559265,1.0202136039733887,-0.030246203765273094,Right
1,0.2880817651748657,1.0450921058654785,-0.03043248876929283,Right
1,0.28319457173347473,1.0680980682373047,-0.029799243435263634,Right
2,0.30034154653549194,0.8798496127128601,2.787391792935523e-07,Right
2,0.26348766684532166,0.8745874166488647,-0.017412137240171432,Right
2,0.2370101362466812,0.8841825723648071,-0.030247865244746208,Right
2,0.21450264751911163,0.9043130874633789,-0.03766195848584175,Right
2,0.1920095980167389,0.9185540676116943,-0.04472078010439873,Right
2,0.2490985244512558,0.9449882507324219,-0.03923014551401138,Right
2,0.23029936850070953,0.9973395466804504,-0.04795600101351738,Right
2,0.22054851055145264,1.0307822227478027,-0.0494283027946949,Right
2,0.21583181619644165,1.0513601303100586,-0.048306699842214584,Right
2,0.26798102259635925,0.9647952318191528,-0.029599595814943314,Right
2,0.25082606077194214,1.017016053199768,-0.03802524879574776,Right
2,0.24151861667633057,1.0501543283462524,-0.037376996129751205,Right
2,0.2371780127286911,1.0717527866363525,-0.03590403124690056,Right
2,0.28524473309516907,0.9775347709655762,-0.01900540105998516,Right
2,0.27141159772872925,1.0217740535736084,-0.02516753040254116,Right
2,0.2629840075969696,1.0507137775421143,-0.023534104228019714,Right
2,0.2575186789035797,1.0711227655410767,-0.021446069702506065,Right
2,0.29794880747795105,0.9850371479988098,-0.008704077452421188,Right
2,0.2878393530845642,1.0214345455169678,-0.011679202318191528,Right
2,0.2806970477104187,1.0434231758117676,-0.009988615289330482,Right
2,0.2755792438983917,1.0640226602554321,-0.00784658920019865,Right
3,0.2961333096027374,0.879422664642334,2.896002797569963e-07,Right
3,0.2581329345703125,0.874372124671936,-0.016268935054540634,Right
3,0.23183807730674744,0.8840095400810242,-0.029101211577653885,Right
3,0.2097303569316864,0.9029341340065002,-0.036165181547403336,Right
3,0.18660470843315125,0.9166927337646484,-0.04267747700214386,Right
3,0.24310454726219177,0.9427077174186707,-0.041418030858039856,Right
3,0.22385026514530182,0.993766188621521,-0.04918229952454567,Right
3,0.21277831494808197,1.0256881713867188,-0.04779333993792534,Right
3,0.2069350779056549,1.0429507493972778,-0.043571434915065765,Right
3,0.2616100609302521,0.962792694568634,-0.030276985839009285,Right
3,0.24452632665634155,1.0139551162719727,-0.03568271920084953,Right
3,0.23473867774009705,1.0429444313049316,-0.02873186022043228,Right
3,0.22996899485588074,1.0597935914993286,-0.02155625820159912,Right
3,0.2779633104801178,0.9758439660072327,-0.018023870885372162,Right
3,0.2647935152053833,1.0177068710327148,-0.021855220198631287,Right
3,0.25595614314079285,1.0416193008422852,-0.01518118567764759,Right
3,0.25062525272369385,1.0575138330459595,-0.008479016833007336,Right
3,0.2896100580692291,0.9839515686035156,-0.0058934325352311134,Right
3,0.2797063887119293,1.0169252157211304,-0.006206231657415628,Right
3,0.2726312577724457,1.0350383520126343,-0.0009964359924197197,Right
3,0.2677193582057953,1.0513195991516113,0.004650975577533245,Right
4,0.29348623752593994,0.8795714378356934,2.914909771334351e-07,Right
4,0.25533393025398254,0.8751872777938843,-0.015886057168245316,Right
4,0.2299286425113678,0.8863911628723145,-0.029775721952319145,Right
