0,0.5225811004638672,0.33790138363838196,7.933204670962368e-08
0,0.5091148614883423,0.32858356833457947,-0.005427722819149494
0,0.4984028935432434,0.31213808059692383,-0.008675875142216682
0,0.49159055948257446,0.29604676365852356,-0.011600562371313572
0,0.4857385456562042,0.2829887270927429,-0.014453800395131111
0,0.5072417259216309,0.2822602689266205,-0.005006113555282354
0,0.5032728314399719,0.2579803168773651,-0.009482232853770256
0,0.5013530254364014,0.24197101593017578,-0.01313230860978365
0,0.5003187656402588,0.22822949290275574,-0.015745006501674652
0,0.5157754421234131,0.2780021131038666,-0.005574345588684082
0,0.5151170492172241,0.2504720687866211,-0.009554356336593628
0,0.5145338773727417,0.23180687427520752,-0.013061001896858215
0,0.5141000747680664,0.21582257747650146,-0.015600765123963356
0,0.5237601399421692,0.2797861695289612,-0.006935465149581432
0,0.5241115689277649,0.2545974552631378,-0.011073168367147446
0,0.5235501527786255,0.23786622285842896,-0.014289995655417442
0,0.5223761796951294,0.22398501634597778,-0.016388846561312675
0,0.5313228368759155,0.2859782874584198,-0.008761540986597538
0,0.5350388288497925,0.2671983242034912,-0.01218395121395588
0,0.5363932847976685,0.2538348436355591,-0.014090764336287975
0,0.5367296934127808,0.24159970879554749,-0.015340185724198818
1,0.5220207571983337,0.3405776619911194,9.361739472524278e-08
1,0.5087024569511414,0.3302386701107025,-0.005214563105255365
1,0.4982282221317291,0.3130112886428833,-0.007978004403412342
1,0.4907328188419342,0.29806333780288696,-0.01035895012319088
1,0.48489370942115784,0.2852206826210022,-0.012623081915080547
1,0.5067892074584961,0.2824941575527191,-0.0039468673057854176
1,0.5029204487800598,0.25823721289634705,-0.00825047492980957
1,0.5013228058815002,0.24242748320102692,-0.011887660250067711
1,0.5006389021873474,0.22880341112613678,-0.014476674608886242
1,0.5153167843818665,0.278798907995224,-0.004632377531379461
1,0.514823317527771,0.2513241469860077,-0.008156669326126575
1,0.5143724083900452,0.23286961019039154,-0.01148604229092598
1,0.5138673186302185,0.21706673502922058,-0.01392331998795271
1,0.5232422947883606,0.28062936663627625,-0.006170512177050114
1,0.5239141583442688,0.2547178566455841,-0.01019617635756731
1,0.5233508944511414,0.23816460371017456,-0.013041365891695023
1,0.522257924079895,0.22395476698875427,-0.014950897544622421
1,0.5305752158164978,0.2870900332927704,-0.008158961310982704
1,0.5340980291366577,0.2680653929710388,-0.011836622841656208
1,0.535433828830719,0.25496694445610046,-0.013442236930131912
1,0.5358729958534241,0.24281468987464905,-0.014428602531552315
2,0.5212113857269287,0.34317630529403687,9.0108130734734e-08
2,0.5079033374786377,0.3330877125263214,-0.0052305287681519985
2,0.4976763427257538,0.3156079351902008,-0.007924106903374195
2,0.49058401584625244,0.3000370264053345,-0.010261092334985733
2,0.4845883846282959,0.2870478332042694,-0.012510035187005997
2,0.5063849091529846,0.284943550825119,-0.0038237592671066523
2,0.5026245713233948,0.26077136397361755,-0.0081407455727458
2,0.5011289119720459,0.24508607387542725,-0.01174940075725317
2,0.5005367994308472,0.23136886954307556,-0.014338377863168716
2,0.5148738622665405,0.28120309114456177,-0.004546702839434147
2,0.5144451856613159,0.25356319546699524,-0.008108215406537056
2,0.5142394304275513,0.2353096306324005,-0.011354960501194
2,0.5139999985694885,0.21956399083137512,-0.013736112043261528
2,0.5226738452911377,0.2832142114639282,-0.006158776581287384
2,0.523421049118042,0.2573778033256531,-0.010255076922476292
2,0.5229483842849731,0.24087262153625488,-0.013022677972912788
2,0.5219559669494629,0.2263759970664978,-0.014889498241245747
2,0.5299924612045288,0.289835661649704,-0.008239598013460636
2,0.5337110161781311,0.2709767818450928,-0.011961252428591251
2,0.5352473258972168,0.2580752372741699,-0.01353701576590538
2,0.535816490650177,0.24598290026187897,-0.014530039392411709
3,0.5210093259811401,0.3454633355140686,9.203100148624799e-08
3,0.5077415108680725,0.3352507948875427,-0.005483957473188639
3,0.4972962737083435,0.31725654006004333,-0.008284167386591434
3,0.4900275468826294,0.301706463098526,-0.010638264939188957
3,0.4838505983352661,0.2890530228614807,-0.012864561751484871
3,0.5058053135871887,0.28647738695144653,-0.004068984184414148
3,0.501735508441925,0.2618774473667145,-0.008270412683486938
3,0.5002695322036743,0.24622702598571777,-0.011789479292929173
3,0.49982163310050964,0.23266050219535828,-0.01431205403059721
3,0.5144281983375549,0.2827374041080475,-0.004645257722586393
3,0.5141013860702515,0.2553079128265381,-0.008088191039860249
3,0.5138851404190063,0.23696182668209076,-0.011343706399202347
3,0.5136033296585083,0.22108712792396545,-0.013765477575361729
3,0.5222128629684448,0.28480324149131775,-0.006117388606071472
3,0.5231410264968872,0.2591051459312439,-0.01005959790199995
3,0.522774875164032,0.2425432652235031,-0.01289012748748064
3,0.5218479633331299,0.22795313596725464,-0.014858712442219257
3,0.5293819308280945,0.29133573174476624,-0.008075665682554245
3,0.5330197811126709,0.27268242835998535,-0.011679117567837238
3,0.5345463156700134,0.25970160961151123,-0.0132942795753479
3,0.5351945757865906,0.2473830282688141,-0.014357872307300568
4,0.5206452012062073,0.34553149342536926,9.206696915953216e-08
4,0.5075157284736633,0.3351835608482361,-0.005031348206102848
4,0.49684298038482666,0.3182423710823059,-0.007747736293822527
4,0.4895693063735962,0.3035406470298767,-0.010089435614645481
4,0.4838034212589264,0.29083961248397827,-0.012322158552706242
4,0.5050175786018372,0.28747284412384033,-0.003993695136159658
4,0.5011312961578369,0.2631629407405853,-0.008121929131448269
4,0.4996466040611267,0.24765877425670624,-0.011564641259610653
4,0.49908483028411865,0.2341821789741516,-0.014047983102500439
4,0.513420820236206,0.28376996517181396,-0.004732721019536257
4,0.5130928158760071,0.256306529045105,-0.008120196871459484
4,0.5129528045654297,0.2382700890302658,-0.011272044852375984
4,0.5127895474433899,0.22271212935447693,-0.013638254255056381
4,0.5211583375930786,0.2858014404773712,-0.0063002523966133595
4,0.5219648480415344,0.26000848412513733,-0.010207521729171276
4,0.5216882228851318,0.24368807673454285,-0.012980080209672451
4,0.5209383964538574,0.22951042652130127,-0.014925334602594376
4,0.5284367203712463,0.29241687059402466,-0.008305318653583527
4,0.5320621728897095,0.27380168437957764,-0.011922257021069527
4,0.5336710214614868,0.2609064280986786,-0.013534456491470337
4,0.5344559550285339,0.2487138956785202,-0.014589600265026093
5,0.5207251906394958,0.34541502594947815,9.421185609426175e-08
5,0.5075631141662598,0.3349670469760895,-0.005143575835973024
5,0.4970230162143707,0.3184477984905243,-0.007938224822282791
5,0.48976999521255493,0.30318498611450195,-0.010359722189605236
5,0.4835026264190674,0.29089412093162537,-0.01267651654779911
5,0.5051023364067078,0.28778180480003357,-0.003863115096464753
5,0.5011892318725586,0.26380589604377747,-0.008062198758125305
